1085	4060.8
1086	4062.9
1087	4036.5
1088	4004.1
1089	4015.1
1090	4057.9
1091	4062.9
1092	4069.0
1093	4077.4
1094	4067.6
1095	4109.7
1096	4143.5
1097	4155.2
1098	4128.1
1099	4137.6
1100	4137.5
1101	4150.7
1102	4166.9
1103	4155.3
1104	4126.0
1105	4111.7
1106	4088.7
1107	4116.5
1108	4125.2
1109	4168.4
1110	4136.5
1111	4173.2
1112	4224.4
1113	4255.6
1114	4242.0
1115	4237.1
1116	4224.0
1117	4240.1
1118	4228.2
1119	4211.5
1120	4241.5
1121	4264.4
1122	4269.4
1123	4258.0
1124	4233.1
1125	4264.1
1126	4278.3
1127	4255.9
1128	4228.7
1129	4249.7
1130	4192.7
1131	4193.0
1132	4210.0
1133	4177.4
1134	4151.2
1135	4114.7
1136	4056.8
1137	3985.5
1138	4001.9
1139	4037.1
1140	4055.1
1141	3995.5
1142	4029.9
1143	3976.5
1144	4010.8
1145	3964.3
1146	3935.7
1147	3932.4
1148	3979.4
1149	4040.0
1150	4120.2
1151	4130.2
1152	4101.0
1153	4072.4
1154	4070.1
1155	4030.5
1156	4018.9
1157	4030.6
1158	4025.7
1159	4052.0
1160	4012.3
1161	4022.2
1162	3997.8
1163	4060.2
1164	4070.0
1165	4041.0
1166	4075.5
1167	4084.5
1168	4046.2
1169	4025.5
1170	4033.6
1171	4004.0
1172	3966.2
1173	3953.3
1174	3963.1
1175	3987.9
1176	4003.7
1177	4001.3
1178	4030.4
1179	4079.3
1180	4101.6
1181	4083.6
1182	4069.8
1183	4082.2
1184	4093.6
1185	4098.0
1186	4135.7
1187	4177.8
1188	4213.9
1189	4195.1
1190	4215.6
1191	4239.7
1192	4262.4
1193	4243.9
1194	4266.3
1195	4271.3
1196	4277.1
1197	4257.8
1198	4247.5
1199	4243.1
1200	4266.1
1201	4328.4
1202	4295.5
1203	4322.3
1204	4377.4
1205	4402.6
1206	4403.4
1207	4384.8
1208	4406.7
1209	4396.9
1210	4383.6
1211	4352.2
1212	4308.8
1213	4306.7
1214	4316.6
1215	4373.9
1216	4427.3
1217	4433.7
1218	4428.1
1219	4421.4
1220	4459.5
1221	4469.9
1222	4492.9
1223	4489.9
1224	4483.7
1225	4506.9
1226	4512.9
1227	4511.6
1228	4544.3
1229	4584.8
1230	4597.2
1231	4566.5
1232	4616.7
1233	4667.8
1234	4683.5
1235	4757.2
1236	4724.5
1237	4714.0
1238	4704.1
1239	4753.2
1240	4677.8
1241	4663.9
1242	4651.0
1243	4750.4
1244	4733.3
1245	4815.6
1246	4908.9
1247	4966.8
1248	4996.5
1249	5101.8
1250	5107.0
1251	5145.0
1252	5154.8
1253	5018.6
1254	5141.1
1255	5161.6
1256	5221.5
1257	5231.4
1258	5258.7
1259	5351.7
1260	5350.2
1261	5327.3
1262	5384.8
1263	5470.2
1264	5490.4
1265	5516.4
1266	5463.1
1267	5450.7
1268	5324.7
1269	5253.9
1270	5353.8
1271	5280.0
1272	5256.7
1273	5327.4
1274	5294.1
1275	5297.6
1276	5379.0
1277	5415.5
1278	5449.8
1279	5447.3
1280	5419.2
1281	5435.4
1282	5458.2
1283	5499.3
1284	5509.1
1285	5505.2
1286	5481.4
1287	5434.8
1288	5377.9
1289	5296.5
1290	5333.9
1291	5311.4
1292	5357.5
1293	5305.4
1294	5274.0
1295	5336.7
1296	5319.1
1297	5402.7
1298	5503.1
1299	5620.7
1300	5603.1
1301	5537.6
1302	5566.7
1303	5568.1
1304	5458.6
1305	5414.8
1306	5432.1
1307	5355.5
1308	5357.7
1309	5349.3
1310	5438.8
1311	5520.7
1312	5424.3
1313	5326.5
1314	5310.4
1315	5279.9
1316	5336.1
1317	5461.1
1318	5482.8
1319	5527.2
1320	5488.3
1321	5441.4
1322	5452.6
1323	5585.9
1324	5588.0
1325	5629.3
1326	5628.1
1327	5670.9
1328	5730.0
1329	5802.3
1330	5772.7
1331	5732.6
1332	5757.3
1333	5838.2
1334	5909.3
1335	5918.1
1336	6059.9
1337	6043.2
1338	6042.6
1339	6064.9
1340	6128.1
1341	6283.7
1342	6324.2
1343	6304.4
1344	6309.8
1345	6253.9
1346	6228.7
1347	6299.9
1348	6449.0
1349	6402.2
1350	6432.3
1351	6582.2
1352	6675.5
1353	6522.3
1354	6416.5
1355	6300.8
1356	6298.1
1357	6404.8
1358	6411.4
1359	6514.4
1360	6616.2
1361	6511.5
1362	6514.5
1363	6565.7
1364	6673.1
1365	6685.3
1366	6627.2
1367	6543.8
1368	6619.7
1369	6674.8
1370	6761.9
1371	6802.0
1372	6797.1
1373	6913.2
1374	6934.5
1375	6939.4
1376	6884.6
1377	6969.9
1378	7095.0
1379	7174.4
1380	7174.3
1381	7204.5
1382	7139.1
1383	7164.7
1384	7095.2
1385	7112.5
1386	7169.4
1387	7064.1
1388	7136.1
1389	7034.8
1390	6846.2
1391	6768.3
1392	6963.2
1393	6958.9
1394	6756.1
1395	6830.8
1396	6817.7
1397	6697.1
1398	6868.3
1399	6810.9
1400	6730.5
1401	6625.9
1402	6664.4
1403	6835.1
1404	6864.1
1405	6783.1
1406	6782.2
1407	6817.9
1408	6723.4
1409	6708.5
1410	6552.2
1411	6674.1
1412	6779.3
1413	6716.2
1414	6630.4
1415	6674.4
1416	6601.0
1417	6579.0
1418	6556.7
1419	6532.3
1420	6599.1
1421	6702.4
1422	6692.3
1423	6694.4
1424	6759.5
1425	6796.1
1426	6797.3
1427	6745.7
1428	6695.0
1429	6671.5
1430	6778.6
1431	6879.9
1432	6884.3
1433	6965.5
1434	6975.6
1435	7117.0
1436	7102.9
1437	7198.7
1438	7125.4
1439	7205.9
1440	7219.5
1441	7269.7
1442	7331.9
1443	7250.8
1444	7239.1
1445	7089.7
1446	7120.9
1447	6986.4
1448	6772.1
1449	6826.2
1450	6863.1
1451	6830.6
1452	6754.9
1453	6766.1
1454	6664.2
1455	6678.8
1456	6854.2
